homeAway,fumblesRecovered,puntReturnYards,puntReturnTDs,puntReturns,firstDowns,thirdDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,points
1.0,-1.0,15.0,0.0,2.0,10.0,0.3743315508021391,143.0,47.0,0.050167224080267636,2.0,116.0,32.0,0.6000000000000001,-11.0,-2.0,1.0,-3.0,345.0,1.0
1.0,3.0,?,?,?,1.0,0.0625,-1.0,-51.0,0.15614617940199338,8.200000000000001,31.0,16.0,-1.3999999999999995,22.0,-5.0,-3.0,-2.0,0.0,1.0
1.0,1.0,-20.0,0.0,-3.0,9.0,0.2117647058823529,4.0,-134.0,0.03219512195121954,-1.5999999999999996,135.0,34.0,-0.6000000000000005,-30.0,0.0,-1.0,1.0,467.0,1.0
1.0,2.0,3.0,0.0,2.0,7.0,0.19999999999999996,114.0,-83.0,-0.034146341463414664,1.1999999999999993,189.0,9.0,4.0,-58.0,-4.0,-2.0,-2.0,-96.0,1.0
1.0,0.0,-4.0,0.0,7.0,25.0,0.46153846153846156,451.0,321.0,0.6393188854489164,6.8,166.0,10.0,3.6,-2.0,1.0,0.0,1.0,73.0,1.0
1.0,0.0,?,?,?,11.0,0.14903846153846156,266.0,131.0,0.2393483709273183,4.7,110.0,15.0,1.5,28.0,0.0,0.0,0.0,190.0,1.0
1.0,2.0,3.0,0.0,2.0,10.0,0.5064102564102564,219.0,-68.0,0.13913043478260867,7.6,254.0,33.0,3.4000000000000004,49.0,-3.0,-2.0,-1.0,-21.0,1.0
1.0,2.0,50.0,0.0,3.0,11.0,0.3653846153846154,292.0,125.0,0.15735294117647058,3.0,148.0,-2.0,4.5,-18.0,-1.0,-2.0,1.0,-183.0,1.0
1.0,3.0,-1.0,0.0,-2.0,-8.0,-0.1875,-199.0,-69.0,-0.1384615384615384,-2.8000000000000003,-123.0,-15.0,-2.3,-71.0,-2.0,-3.0,1.0,-145.0,0.0
1.0,0.0,2.0,0.0,0.0,-4.0,0.0,-78.0,44.0,0.048491379310344807,0.20000000000000018,-108.0,-2.0,-2.8000000000000003,-45.0,1.0,0.0,1.0,-80.0,0.0
1.0,-1.0,-19.0,0.0,0.0,-5.0,-0.04487179487179488,-153.0,-15.0,-0.023593466424682408,-2.3,-137.0,-13.0,-1.7000000000000002,-35.0,1.0,1.0,0.0,-260.0,0.0
1.0,0.0,-12.0,0.0,-1.0,11.0,-0.23214285714285715,180.0,63.0,0.06521739130434778,4.300000000000001,117.0,14.0,1.3999999999999995,16.0,0.0,0.0,0.0,176.0,1.0
1.0,0.0,14.0,0.0,-1.0,-1.0,0.03968253968253965,18.0,-71.0,0.09860465116279071,1.7000000000000002,89.0,10.0,1.5,-2.0,0.0,0.0,0.0,58.0,1.0
1.0,1.0,-2.0,0.0,-2.0,3.0,0.07058823529411762,-189.0,-279.0,-0.029629629629629672,-8.600000000000001,82.0,26.0,-0.7999999999999998,-18.0,0.0,-1.0,1.0,322.0,0.0
1.0,3.0,59.0,1.0,0.0,7.0,0.2222222222222222,186.0,-59.0,-0.04483430799220273,-0.5,237.0,16.0,4.2,35.0,-2.0,-3.0,1.0,-98.0,1.0
1.0,-1.0,163.0,2.0,3.0,-7.0,-0.07727272727272727,-146.0,-138.0,-0.10173913043478255,-1.3999999999999995,13.0,-6.0,1.0999999999999996,14.0,1.0,1.0,0.0,-510.0,1.0
1.0,0.0,?,?,?,14.0,0.4666666666666666,389.0,87.0,0.1111111111111111,10.899999999999999,278.0,19.0,4.5,-15.0,-2.0,0.0,-2.0,-94.0,1.0
1.0,-3.0,9.0,0.0,1.0,-1.0,0.10084033613445376,79.0,-11.0,0.23779724655819778,7.199999999999999,92.0,21.0,0.3999999999999999,15.0,-1.0,3.0,-4.0,230.0,1.0
1.0,0.0,1.0,0.0,2.0,11.0,0.28846153846153844,273.0,117.0,0.04723707664884136,3.5999999999999996,158.0,15.0,2.3,-14.0,-1.0,0.0,-1.0,101.0,1.0
1.0,1.0,7.0,0.0,5.0,6.0,0.25,210.0,19.0,-0.12121212121212122,3.000000000000001,231.0,12.0,6.0,20.0,-2.0,-1.0,-1.0,-140.0,1.0
1.0,0.0,38.0,0.0,3.0,12.0,0.1923076923076923,146.0,77.0,-0.06168831168831168,0.9000000000000004,91.0,20.0,0.7999999999999998,-20.0,0.0,0.0,0.0,398.0,1.0
1.0,-3.0,1.0,0.0,2.0,14.0,0.2358974358974359,182.0,232.0,0.08714285714285708,1.0,-36.0,0.0,-1.2000000000000002,-19.0,3.0,3.0,0.0,257.0,0.0
1.0,-1.0,11.0,0.0,-1.0,-4.0,0.0,-122.0,-38.0,-0.03175675675675682,-1.8000000000000007,-83.0,-15.0,-1.2999999999999998,-8.0,2.0,1.0,1.0,29.0,0.0
1.0,-1.0,27.0,0.0,0.0,-5.0,-0.01428571428571429,-59.0,7.0,0.046218487394957986,2.3999999999999995,-52.0,-7.0,-0.7999999999999998,-33.0,1.0,1.0,0.0,-122.0,0.0
1.0,2.0,0.0,0.0,0.0,9.0,0.3515151515151515,239.0,83.0,0.17803030303030304,3.9000000000000004,164.0,18.0,0.9000000000000004,17.0,-2.0,-2.0,0.0,306.0,1.0
1.0,0.0,-1.0,0.0,1.0,-7.0,-0.11111111111111105,-24.0,-131.0,-0.16727272727272724,-1.5,85.0,2.0,2.2,-17.0,2.0,0.0,2.0,-344.0,0.0
1.0,-2.0,?,?,?,7.0,-0.032967032967033016,236.0,123.0,0.20392156862745103,1.4000000000000004,118.0,-1.0,3.8000000000000003,21.0,3.0,2.0,1.0,-242.0,1.0
1.0,1.0,-31.0,0.0,0.0,-11.0,-0.09743589743589745,-81.0,95.0,-0.06168831168831168,2.1999999999999997,-165.0,-21.0,-1.5,48.0,0.0,-1.0,1.0,-342.0,0.0
1.0,-1.0,16.0,0.0,2.0,-8.0,-0.22916666666666669,-73.0,6.0,-0.17777777777777776,-1.700000000000001,-72.0,-16.0,0.0,18.0,4.0,1.0,3.0,-407.0,0.0
1.0,2.0,-30.0,0.0,0.0,5.0,0.01838235294117646,48.0,-115.0,-0.11363636363636365,-1.5,143.0,9.0,3.9,-19.0,0.0,-2.0,2.0,-314.0,1.0
1.0,0.0,16.0,0.0,1.0,4.0,0.11188811188811193,139.0,256.0,0.4083333333333334,3.8000000000000007,-88.0,-10.0,-0.5999999999999996,6.0,-1.0,0.0,-1.0,93.0,1.0
1.0,-3.0,15.0,0.0,2.0,-3.0,-0.08173076923076922,35.0,56.0,0.017094017094017144,4.199999999999999,-3.0,-2.0,0.10000000000000009,5.0,2.0,3.0,-1.0,-211.0,1.0
1.0,0.0,56.0,0.0,0.0,-3.0,0.09340659340659344,-43.0,108.0,0.15931372549019612,1.1999999999999993,-138.0,-17.0,-1.9999999999999996,56.0,1.0,0.0,1.0,-271.0,0.0
1.0,0.0,5.0,0.0,2.0,-2.0,0.10989010989010983,-16.0,-41.0,0.20833333333333337,1.6000000000000005,2.0,4.0,-0.5,20.0,0.0,0.0,0.0,144.0,1.0
1.0,-1.0,19.0,0.0,4.0,23.0,0.22916666666666669,505.0,172.0,0.4197901049475262,5.2,338.0,22.0,5.4,14.0,-2.0,1.0,-3.0,358.0,1.0
1.0,-1.0,38.0,0.0,2.0,8.0,0.35,243.0,28.0,0.1742424242424243,3.1000000000000005,204.0,14.0,4.6,39.0,0.0,1.0,-1.0,247.0,1.0
1.0,1.0,21.0,0.0,2.0,5.0,-0.20673076923076922,245.0,-47.0,-0.09197324414715724,1.0,302.0,23.0,4.8999999999999995,3.0,-3.0,-1.0,-2.0,103.0,1.0
1.0,2.0,16.0,0.0,-1.0,-12.0,-0.10416666666666669,-202.0,-147.0,0.009339080459770055,-0.20000000000000018,-57.0,-15.0,0.0,-5.0,-3.0,-2.0,-1.0,-284.0,1.0
1.0,4.0,28.0,0.0,2.0,17.0,0.5647058823529412,282.0,93.0,0.18525641025641026,2.5,175.0,29.0,3.4999999999999996,36.0,-4.0,-4.0,0.0,559.0,1.0
1.0,3.0,-10.0,0.0,-1.0,-15.0,-0.09523809523809523,-249.0,-157.0,-0.1282051282051282,0.5,-144.0,-11.0,-2.4000000000000004,-15.0,-2.0,-3.0,1.0,-475.0,0.0
1.0,1.0,-2.0,0.0,0.0,-2.0,0.085972850678733,-68.0,-115.0,-0.12903225806451613,-3.5999999999999996,44.0,6.0,0.7000000000000002,0.0,0.0,-1.0,1.0,-88.0,1.0
1.0,3.0,-15.0,0.0,0.0,10.0,0.13194444444444442,113.0,-123.0,0.10776942355889718,2.4000000000000004,217.0,23.0,3.9000000000000004,3.0,-5.0,-3.0,-2.0,109.0,1.0
1.0,2.0,38.0,0.0,0.0,-13.0,-0.037878787878787845,-150.0,-133.0,-0.27222222222222225,-3.5999999999999996,-31.0,-6.0,-0.09999999999999964,40.0,-3.0,-2.0,-1.0,-84.0,0.0
1.0,-3.0,-19.0,0.0,2.0,2.0,0.02797202797202797,-104.0,169.0,0.02857142857142858,-2.7,-236.0,-28.0,-4.0,-40.0,5.0,3.0,2.0,-600.0,0.0
1.0,0.0,?,?,?,6.0,0.28921568627450983,30.0,39.0,0.002849002849002802,3.6000000000000005,-3.0,13.0,-1.7000000000000002,-45.0,2.0,0.0,2.0,405.0,1.0
1.0,4.0,14.0,0.0,0.0,-9.0,-0.08333333333333331,-128.0,-82.0,-0.20238095238095244,-1.1999999999999993,-46.0,-8.0,-0.5,-41.0,-4.0,-4.0,0.0,-144.0,1.0
1.0,-1.0,18.0,0.0,1.0,12.0,0.041666666666666685,152.0,287.0,-0.18095238095238098,-0.6999999999999993,-135.0,-6.0,-2.5,69.0,4.0,1.0,3.0,392.0,0.0
1.0,-1.0,?,?,?,15.0,0.6111111111111112,260.0,-173.0,?,-5.6,417.0,66.0,6.4,-4.0,0.0,1.0,-1.0,904.0,1.0
1.0,3.0,-93.0,-1.0,-8.0,-13.0,-0.22307692307692306,-98.0,-48.0,-0.575187969924812,-1.2000000000000002,-52.0,-6.0,-0.5,-28.0,-5.0,-3.0,-2.0,-367.0,0.0
1.0,1.0,-30.0,0.0,1.0,-7.0,-0.08823529411764708,6.0,160.0,0.4842105263157895,7.500000000000001,-147.0,-36.0,0.2999999999999998,21.0,0.0,-1.0,1.0,-485.0,1.0
1.0,2.0,?,?,?,-1.0,0.0,54.0,-66.0,-0.19428571428571428,0.20000000000000018,107.0,10.0,1.8000000000000003,51.0,-1.0,-2.0,1.0,6.0,1.0
1.0,-2.0,65.0,0.0,1.0,3.0,0.22857142857142854,271.0,69.0,0.21753246753246747,5.5,187.0,11.0,2.5,64.0,1.0,2.0,-1.0,268.0,1.0
1.0,0.0,62.0,1.0,5.0,-1.0,0.09166666666666667,85.0,-75.0,0.0823798627002289,1.0,142.0,15.0,2.0,-47.0,2.0,0.0,2.0,114.0,1.0
1.0,0.0,?,?,?,0.0,-0.19871794871794873,-47.0,-45.0,0.040671971706454424,0.6000000000000005,4.0,6.0,-0.7000000000000002,-60.0,-1.0,0.0,-1.0,82.0,0.0
1.0,2.0,0.0,0.0,0.0,9.0,0.3515151515151515,239.0,83.0,0.17803030303030304,3.9000000000000004,164.0,18.0,0.9000000000000004,17.0,-2.0,-2.0,0.0,306.0,1.0
1.0,1.0,18.0,0.0,3.0,7.0,0.23109243697478993,223.0,74.0,0.29323308270676696,4.8,140.0,19.0,2.0999999999999996,11.0,-1.0,-1.0,0.0,485.0,1.0
1.0,1.0,-31.0,0.0,0.0,-11.0,-0.09743589743589745,-81.0,95.0,-0.06168831168831168,2.1999999999999997,-165.0,-21.0,-1.5,48.0,0.0,-1.0,1.0,-342.0,0.0
1.0,0.0,7.0,0.0,1.0,-3.0,-0.1547619047619047,-27.0,-102.0,0.005217391304347729,-2.9000000000000004,56.0,3.0,1.0000000000000004,-57.0,2.0,0.0,2.0,20.0,1.0
1.0,2.0,0.0,0.0,-3.0,2.0,0.09523809523809523,-68.0,-40.0,-0.012531328320801949,-2.5,0.0,2.0,-0.19999999999999973,-7.0,-1.0,-2.0,1.0,114.0,0.0
1.0,0.0,-8.0,0.0,0.0,3.0,0.031746031746031744,-59.0,-16.0,-0.15714285714285714,-5.6000000000000005,-41.0,-2.0,-1.0999999999999996,-48.0,0.0,0.0,0.0,-114.0,1.0
1.0,0.0,-43.0,0.0,2.0,-4.0,-0.00512820512820511,34.0,-51.0,-0.13888888888888884,2.1999999999999993,70.0,4.0,1.4000000000000004,-37.0,-1.0,0.0,-1.0,-164.0,1.0
1.0,-2.0,-62.0,0.0,-5.0,4.0,0.0625,-5.0,11.0,-0.051012753188297066,-1.2000000000000002,-10.0,-4.0,-0.09999999999999987,-6.0,5.0,2.0,3.0,-80.0,0.0
1.0,1.0,1.0,0.0,0.0,-5.0,0.08653846153846156,-11.0,3.0,0.08333333333333331,1.9000000000000004,-16.0,-6.0,0.09999999999999964,0.0,0.0,-1.0,1.0,-279.0,1.0
1.0,2.0,17.0,0.0,2.0,0.0,-0.41666666666666663,21.0,54.0,-0.038461538461538436,-3.9000000000000004,-33.0,-6.0,-0.20000000000000018,39.0,-2.0,-2.0,0.0,34.0,1.0
1.0,-2.0,-2.0,0.0,1.0,5.0,0.3625,23.0,4.0,-0.13095238095238093,1.2999999999999998,13.0,16.0,-1.5000000000000004,-20.0,1.0,2.0,-1.0,-47.0,1.0
1.0,-1.0,-2.0,0.0,-4.0,-14.0,-0.4470588235294118,-312.0,-61.0,-0.07361111111111113,-4.199999999999999,-234.0,-33.0,-4.4,15.0,0.0,1.0,-1.0,-511.0,0.0
1.0,-1.0,33.0,0.0,0.0,-7.0,0.06666666666666665,-20.0,70.0,0.023391812865497075,1.5999999999999996,-93.0,-17.0,-1.1,62.0,1.0,1.0,0.0,-334.0,0.0
1.0,1.0,23.0,0.0,1.0,-2.0,-0.04545454545454547,-22.0,-34.0,0.055882352941176494,0.0,28.0,12.0,-0.6000000000000001,59.0,-1.0,-1.0,0.0,340.0,1.0
1.0,0.0,?,?,?,14.0,0.3743315508021391,326.0,175.0,0.20170454545454547,4.4,140.0,25.0,1.9999999999999996,36.0,-1.0,0.0,-1.0,843.0,1.0
1.0,-2.0,22.0,0.0,-1.0,3.0,0.06842105263157894,-66.0,-1.0,-0.03525881470367598,-2.9000000000000004,-44.0,10.0,-2.8,4.0,2.0,2.0,0.0,117.0,0.0
1.0,0.0,34.0,1.0,4.0,5.0,0.0039215686274509665,-80.0,27.0,-0.14838709677419354,-2.4000000000000004,-63.0,-6.0,-1.3000000000000003,-58.0,1.0,0.0,1.0,36.0,0.0
1.0,0.0,-65.0,-1.0,0.0,2.0,0.12087912087912084,103.0,113.0,0.025203252032520385,1.1000000000000005,-26.0,-10.0,0.10000000000000009,17.0,-1.0,0.0,-1.0,-92.0,1.0
1.0,-2.0,?,?,?,1.0,0.2666666666666666,206.0,-51.0,-0.021929824561403466,8.4,237.0,17.0,3.7,39.0,1.0,2.0,-1.0,-51.0,1.0
1.0,1.0,-12.0,0.0,1.0,-16.0,0.1948051948051948,-203.0,-24.0,-0.2698412698412699,-1.7000000000000002,-146.0,-17.0,-2.3999999999999995,-30.0,0.0,-1.0,1.0,-378.0,0.0
1.0,0.0,-80.0,0.0,-4.0,-7.0,0.09150326797385616,-65.0,81.0,0.07777777777777778,2.5999999999999996,-121.0,1.0,-3.5,-7.0,-2.0,0.0,-2.0,-9.0,1.0
1.0,-4.0,76.0,0.0,2.0,1.0,-0.047619047619047616,-80.0,71.0,0.2947232947232947,-2.8999999999999995,-134.0,-15.0,-2.9000000000000004,-8.0,2.0,4.0,-2.0,-40.0,0.0
1.0,-1.0,27.0,0.0,-2.0,-7.0,-0.11842105263157893,-80.0,-32.0,-0.03703703703703698,-1.7000000000000002,-67.0,-20.0,-0.8,1.0,3.0,1.0,2.0,-206.0,0.0
1.0,-1.0,15.0,0.0,1.0,6.0,0.2833333333333333,26.0,-114.0,-0.5714285714285714,-4.1000000000000005,134.0,32.0,-0.6999999999999993,7.0,0.0,1.0,-1.0,628.0,1.0
1.0,2.0,8.0,0.0,-3.0,6.0,-0.12820512820512825,3.0,-18.0,0.18095238095238092,-1.7000000000000002,36.0,8.0,0.5,17.0,-5.0,-2.0,-3.0,216.0,1.0
1.0,0.0,22.0,0.0,2.0,17.0,0.40476190476190477,366.0,170.0,0.17951318458417853,4.699999999999999,194.0,25.0,2.4,2.0,0.0,0.0,0.0,440.0,1.0
1.0,2.0,11.0,0.0,0.0,12.0,0.1547619047619047,138.0,-97.0,-0.051724137931034475,2.5,186.0,30.0,3.1,-22.0,-3.0,-2.0,-1.0,467.0,1.0
1.0,1.0,13.0,0.0,-2.0,5.0,0.1333333333333333,-146.0,-45.0,0.040740740740740744,-6.500000000000002,-83.0,7.0,-2.8000000000000003,-82.0,-2.0,-1.0,-1.0,83.0,1.0
1.0,0.0,-5.0,0.0,0.0,1.0,0.0,-97.0,-27.0,0.005161290322580614,-2.2,-71.0,-3.0,-1.5999999999999996,-50.0,3.0,0.0,3.0,22.0,0.0
1.0,1.0,17.0,0.0,3.0,12.0,0.4153846153846154,220.0,210.0,0.18170731707317067,2.0999999999999996,-7.0,-10.0,1.1000000000000005,20.0,-1.0,-1.0,0.0,120.0,1.0
1.0,0.0,43.0,0.0,3.0,1.0,0.24444444444444446,96.0,-1.0,0.08292682926829276,2.1999999999999993,57.0,-2.0,2.0000000000000004,-5.0,-2.0,0.0,-2.0,-89.0,1.0
1.0,2.0,8.0,0.0,1.0,-2.0,0.02631578947368418,95.0,101.0,0.01687454145267786,0.7000000000000002,-19.0,4.0,-1.0999999999999996,32.0,-1.0,-2.0,1.0,266.0,1.0
1.0,0.0,76.0,0.0,4.0,2.0,-0.15714285714285714,56.0,175.0,0.09472049689440998,4.200000000000001,-81.0,-12.0,-1.7999999999999998,3.0,3.0,0.0,3.0,-470.0,1.0
1.0,-1.0,55.0,0.0,4.0,1.0,-0.028571428571428525,26.0,-39.0,-0.11348684210526316,-1.5999999999999996,45.0,5.0,1.2999999999999998,55.0,2.0,1.0,1.0,-5.0,0.0
1.0,-2.0,27.0,0.0,1.0,-6.0,-0.2637362637362637,-39.0,228.0,0.026346604215456648,-1.0,-257.0,-37.0,-2.5000000000000004,28.0,4.0,2.0,2.0,-82.0,0.0
1.0,2.0,8.0,0.0,0.0,-3.0,-0.15584415584415584,31.0,-184.0,-0.2210365853658537,-1.8000000000000007,206.0,20.0,3.6,12.0,-3.0,-2.0,-1.0,-20.0,1.0
1.0,-1.0,4.0,0.0,3.0,8.0,0.09230769230769231,203.0,56.0,0.01143292682926833,4.2,125.0,22.0,1.2000000000000002,-29.0,-1.0,1.0,-2.0,445.0,1.0
1.0,0.0,44.0,0.0,-2.0,-12.0,-0.1907894736842105,-96.0,-189.0,-0.2555555555555556,-3.0999999999999996,49.0,-3.0,1.4,19.0,0.0,0.0,0.0,-133.0,0.0
1.0,-1.0,-6.0,0.0,1.0,8.0,0.25824175824175827,311.0,92.0,0.08417508417508424,4.9,205.0,15.0,3.1999999999999997,57.0,0.0,1.0,-1.0,-126.0,1.0
1.0,-1.0,?,?,?,21.0,0.4285714285714286,336.0,137.0,0.09006211180124224,3.9000000000000004,199.0,19.0,3.5,-12.0,1.0,1.0,0.0,46.0,1.0
1.0,0.0,72.0,0.0,4.0,4.0,0.2571428571428572,171.0,74.0,0.31808943089430897,7.3999999999999995,71.0,15.0,0.8999999999999999,-38.0,-1.0,0.0,-1.0,232.0,1.0
1.0,-1.0,?,?,?,5.0,0.12669683257918551,51.0,24.0,0.06666666666666665,0.5999999999999996,43.0,-6.0,2.0,-3.0,0.0,1.0,-1.0,-152.0,1.0
1.0,-4.0,34.0,0.0,4.0,11.0,0.15384615384615385,34.0,54.0,0.18518518518518523,1.0999999999999996,3.0,12.0,-0.8999999999999999,-76.0,4.0,4.0,0.0,113.0,1.0
1.0,0.0,123.0,0.0,5.0,11.0,0.4692307692307692,239.0,0.0,-0.05270270270270272,4.300000000000001,241.0,21.0,5.2,10.0,0.0,0.0,0.0,-78.0,1.0
1.0,0.0,?,?,?,13.0,0.12941176470588234,180.0,77.0,0.34679802955665023,1.2999999999999998,107.0,12.0,1.2999999999999998,-20.0,-2.0,0.0,-2.0,259.0,1.0
1.0,0.0,?,?,?,19.0,0.519047619047619,404.0,210.0,0.29959514170040485,4.3,179.0,5.0,4.800000000000001,41.0,-1.0,0.0,-1.0,240.0,1.0
1.0,0.0,1.0,0.0,1.0,9.0,0.32867132867132864,27.0,-198.0,-0.02857142857142858,-3.000000000000001,227.0,36.0,1.5000000000000004,-10.0,-2.0,0.0,-2.0,527.0,1.0
1.0,-1.0,?,?,?,-3.0,0.12087912087912084,125.0,-19.0,0.22619047619047616,8.200000000000001,139.0,5.0,3.0,54.0,0.0,1.0,-1.0,3.0,1.0
1.0,1.0,74.0,1.0,3.0,16.0,0.06951871657754011,353.0,44.0,-0.011164274322169099,4.7,318.0,25.0,3.9000000000000004,1.0,0.0,-1.0,1.0,129.0,1.0
1.0,0.0,40.0,0.0,2.0,9.0,-0.011363636363636354,186.0,76.0,0.16253101736972708,4.8,93.0,7.0,2.2,14.0,0.0,0.0,0.0,-37.0,1.0
1.0,0.0,-53.0,0.0,-2.0,11.0,0.038095238095238126,38.0,52.0,0.04761904761904767,0.0,38.0,19.0,-0.20000000000000018,-2.0,0.0,0.0,0.0,442.0,1.0
1.0,0.0,9.0,0.0,0.0,1.0,0.0,20.0,7.0,-0.10869565217391308,-1.7000000000000002,24.0,3.0,0.2999999999999998,4.0,1.0,0.0,1.0,228.0,0.0
1.0,2.0,-20.0,0.0,-5.0,-13.0,-0.16666666666666666,-85.0,37.0,-0.1517857142857143,1.6000000000000005,-105.0,-18.0,-1.0000000000000004,41.0,-2.0,-2.0,0.0,-602.0,0.0
1.0,-1.0,11.0,0.0,0.0,8.0,0.33333333333333337,18.0,115.0,0.06530214424951275,0.9000000000000004,-97.0,4.0,-3.1999999999999997,-96.0,1.0,1.0,0.0,288.0,1.0
1.0,-1.0,1.0,0.0,0.0,-1.0,-0.047619047619047616,-51.0,-32.0,-0.09662288930581608,-6.4,-8.0,-9.0,0.5,1.0,1.0,1.0,0.0,-246.0,0.0
1.0,-1.0,-45.0,0.0,-2.0,-8.0,0.0,-102.0,30.0,-0.10952380952380952,0.20000000000000018,-132.0,-14.0,-1.9000000000000004,29.0,2.0,1.0,1.0,-394.0,0.0
1.0,0.0,30.0,0.0,1.0,-10.0,-0.13445378151260512,-144.0,-292.0,-0.12901960784313726,0.7000000000000002,121.0,19.0,2.4,0.0,-3.0,0.0,-3.0,-11.0,1.0
1.0,0.0,-11.0,0.0,-2.0,-17.0,-0.47777777777777786,-300.0,-104.0,-0.26280834914611007,-4.1,-183.0,-27.0,-2.2,20.0,2.0,0.0,2.0,-490.0,0.0
1.0,-2.0,2.0,0.0,5.0,4.0,-0.08333333333333331,33.0,-40.0,-0.0243741765480896,0.7000000000000002,67.0,15.0,0.19999999999999973,-24.0,2.0,2.0,0.0,-179.0,1.0
1.0,1.0,-8.0,0.0,-1.0,0.0,0.033492822966507185,163.0,-25.0,-0.16515837104072395,-0.09999999999999964,201.0,-9.0,5.999999999999999,-10.0,0.0,-1.0,1.0,-684.0,1.0
1.0,-1.0,16.0,0.0,-3.0,-5.0,0.12105263157894736,-247.0,-65.0,-0.26,-6.0,-174.0,-2.0,-4.8,-10.0,3.0,1.0,2.0,286.0,0.0
1.0,2.0,-13.0,0.0,-1.0,4.0,-0.01704545454545453,-169.0,-155.0,-0.17971758664955073,-5.3999999999999995,19.0,14.0,-0.3999999999999999,-69.0,-2.0,-2.0,0.0,-119.0,0.0
1.0,1.0,13.0,0.0,4.0,17.0,0.4065934065934066,293.0,90.0,0.18238213399503722,4.6000000000000005,199.0,22.0,3.3,3.0,-1.0,-1.0,0.0,233.0,1.0
1.0,2.0,-27.0,0.0,-3.0,-7.0,0.0,-225.0,78.0,0.1333333333333333,3.5,-310.0,-24.0,-3.5,-20.0,-3.0,-2.0,-1.0,-266.0,0.0
1.0,-2.0,25.0,0.0,7.0,-7.0,-0.02777777777777779,-195.0,-62.0,-0.1588235294117647,-2.6999999999999997,-97.0,-14.0,-2.3,-60.0,3.0,2.0,1.0,-228.0,0.0
1.0,1.0,0.0,0.0,-3.0,8.0,0.07142857142857145,154.0,125.0,0.14742014742014742,2.499999999999999,35.0,2.0,0.8000000000000003,-54.0,-5.0,-1.0,-4.0,-1.0,1.0
1.0,-1.0,-91.0,-1.0,4.0,14.0,0.19747899159663865,237.0,275.0,0.094758064516129,1.2999999999999998,-46.0,-14.0,0.20000000000000018,2.0,4.0,1.0,3.0,76.0,0.0
1.0,-2.0,43.0,0.0,1.0,14.0,0.36363636363636365,177.0,159.0,0.282051282051282,4.8,12.0,16.0,-1.7999999999999998,-3.0,2.0,2.0,0.0,414.0,1.0
1.0,1.0,-12.0,0.0,1.0,-16.0,0.1948051948051948,-203.0,-24.0,-0.2698412698412699,-1.7000000000000002,-146.0,-17.0,-2.3999999999999995,-30.0,0.0,-1.0,1.0,-378.0,0.0
1.0,0.0,-20.0,0.0,3.0,8.0,0.2152777777777778,96.0,8.0,0.13172043010752682,1.2999999999999998,75.0,10.0,1.1999999999999997,0.0,0.0,0.0,0.0,359.0,1.0
1.0,1.0,-47.0,0.0,-4.0,-3.0,-0.11363636363636365,138.0,68.0,-0.011904761904761973,3.4000000000000004,28.0,-31.0,3.8,9.0,-1.0,-1.0,0.0,-582.0,0.0
1.0,0.0,-31.0,0.0,-3.0,-10.0,-0.2272727272727273,-274.0,-10.0,-0.1680216802168022,-4.800000000000001,-246.0,-24.0,-4.4,-15.0,3.0,0.0,3.0,-397.0,0.0
1.0,-1.0,54.0,0.0,3.0,20.0,0.2857142857142857,418.0,146.0,0.19960474308300397,6.7,272.0,19.0,4.0,42.0,0.0,1.0,-1.0,-250.0,1.0
1.0,1.0,17.0,0.0,0.0,5.0,0.04545454545454547,5.0,-15.0,-0.014141414141414121,-3.5,47.0,13.0,0.5999999999999999,-58.0,-2.0,-1.0,-1.0,418.0,0.0
1.0,0.0,3.0,0.0,2.0,2.0,0.03167420814479638,-48.0,-70.0,0.0444444444444444,0.20000000000000018,19.0,0.0,0.6000000000000001,13.0,0.0,0.0,0.0,53.0,1.0
1.0,-1.0,33.0,0.0,0.0,-7.0,0.06666666666666665,-20.0,70.0,0.023391812865497075,1.5999999999999996,-93.0,-17.0,-1.1,62.0,1.0,1.0,0.0,-334.0,0.0
1.0,-1.0,10.0,0.0,6.0,19.0,0.24675324675324672,386.0,202.0,0.2055335968379447,5.699999999999999,153.0,22.0,1.4,24.0,-1.0,1.0,-2.0,788.0,1.0
1.0,0.0,?,?,?,-6.0,-0.08653846153846156,-50.0,-118.0,0.03703703703703698,5.8,66.0,9.0,0.5,-20.0,0.0,0.0,0.0,-94.0,1.0
1.0,1.0,?,?,?,0.0,0.0,122.0,-5.0,0.19219512195121957,3.3999999999999995,127.0,-3.0,4.3,19.0,-2.0,-1.0,-1.0,-161.0,1.0
1.0,4.0,13.0,0.0,5.0,13.0,0.4615384615384615,489.0,146.0,0.2966751918158568,7.799999999999999,339.0,32.0,6.2,50.0,-4.0,-4.0,0.0,550.0,1.0
1.0,1.0,17.0,0.0,0.0,1.0,0.08205128205128204,65.0,125.0,0.15896739130434784,1.4000000000000004,-29.0,2.0,-0.9999999999999996,61.0,-3.0,-1.0,-2.0,205.0,1.0
1.0,1.0,21.0,0.0,3.0,-4.0,-0.08205128205128204,11.0,-127.0,-0.042232277526395134,2.8000000000000007,95.0,7.0,2.1,-54.0,-2.0,-1.0,-1.0,20.0,1.0
